,Collision,Sick,reachedGoal,Time,ShortestDistanceAverage,ShortestDistanceMedian
168,0,4,18,-1,6.701047897338867,5.187399864196777
169,0,7,15,-1,6.096067905426025,4.765447616577148
170,0,7,19,-1,6.593417644500732,9.92024612426758
171,0,5,19,-1,5.77658748626709,11.985929489135742
172,1,5,18,-1,4.840320587158203,10.23210620880127
173,0,5,17,-1,8.597381591796875,8.681825637817383
174,0,4,19,-1,6.5276079177856445,5.097506999969482
175,0,5,18,-1,10.53066349029541,11.958854675292969
176,0,4,18,-1,7.9708781242370605,6.384460926055908
177,0,5,16,-1,7.379690647125244,7.031996250152588
178,0,6,18,-1,8.010929107666016,8.429773330688477
179,2,5,19,-1,6.291169166564941,3.360776901245117
180,0,6,19,-1,7.736212730407715,6.229611396789551
181,0,7,17,-1,7.226793766021728,5.385018348693848
182,5,4,19,-1,6.506092071533203,13.68136215209961
183,0,6,18,-1,8.817307472229004,6.7891621589660645
184,0,5,19,-1,7.099381923675537,11.859519958496094
185,0,6,17,-1,6.409000873565674,12.77918529510498
186,0,7,18,-1,6.793352127075195,3.9262514114379883
187,0,4,19,-1,7.73940372467041,8.156105041503906
188,1,5,18,-1,8.189061164855957,11.549487113952637
189,0,4,17,-1,6.868222713470459,7.505173206329346
190,1,5,19,-1,7.923834323883057,12.627324104309082
191,0,5,19,-1,6.4011688232421875,13.5481595993042
192,0,6,17,-1,7.572041988372803,11.630535125732422
193,0,6,19,-1,7.717854022979736,17.047821044921875
194,9,7,17,-1,6.166091442108154,10.013666152954102
195,0,5,19,-1,5.113627910614014,9.717071533203125
196,0,5,16,-1,7.411288738250732,5.787670612335205
197,0,5,18,-1,6.981120586395264,8.080106735229492
198,0,4,17,-1,6.7727861404418945,6.938416004180908
199,0,6,19,-1,6.81679105758667,6.299974918365478
200,0,7,16,-1,6.806628227233887,5.802310466766357
201,2,5,18,-1,6.754750728607178,13.737554550170898
202,5,7,14,-1,6.068471431732178,4.122315883636475
203,0,6,17,-1,7.195830345153809,12.447837829589844
204,0,4,17,-1,6.727537155151367,5.218213081359863
205,0,7,17,-1,5.949690818786621,9.794278144836426
206,0,7,18,-1,6.090971946716309,5.645742416381836
207,0,5,19,-1,7.947725772857666,4.614892482757568
208,0,5,18,-1,6.7668280601501465,5.793129920959473
209,0,5,18,-1,5.754487037658691,5.428882122039795
210,0,4,17,-1,6.557888031005859,13.071769714355469
211,0,8,17,-1,5.346078872680664,8.679839134216309
212,1,4,17,-1,8.199801445007324,12.087913513183594
213,0,4,17,-1,6.299139499664307,6.025983333587646
214,0,6,18,-1,5.958314418792725,9.827362060546875
215,2,5,17,-1,8.515510559082031,16.77233123779297
216,0,6,18,-1,6.61196756362915,12.021793365478516
217,0,6,18,-1,6.426753997802734,5.029932498931885
218,0,8,19,-1,6.244477272033691,6.411276817321777
219,0,6,19,-1,8.268400192260742,6.109799861907959
220,0,4,19,-1,8.773551940917969,10.00253963470459
221,1,6,17,-1,8.746259689331055,7.12296724319458
222,0,6,14,-1,8.0946683883667,10.413082122802734
223,10,5,14,-1,5.640949726104736,9.41137981414795
224,0,5,16,-1,6.944496154785156,10.761754989624023
225,0,7,16,-1,6.958914279937744,7.053952217102051
226,0,6,14,-1,6.841111183166504,7.523024082183838
227,0,5,15,-1,6.598740100860596,4.607779026031494
228,0,4,19,-1,7.928287982940674,6.58077335357666
229,0,8,13,-1,8.568534851074219,9.02634334564209
230,0,5,15,-1,7.658590793609619,5.615669250488281
231,0,6,18,-1,7.151967048645019,9.622331619262695
232,1,7,16,-1,8.036441802978516,6.831819534301758
233,0,6,15,-1,7.405099868774414,8.422863006591797
234,0,5,15,-1,7.050587177276611,14.917299270629883
235,0,5,17,-1,6.624148368835449,11.945455551147461
236,4,6,12,-1,7.851681232452393,7.640631675720215
237,0,4,14,-1,6.727298736572266,6.066821575164795
238,0,5,15,-1,6.534145355224609,11.62518310546875
239,0,9,16,-1,6.954753875732422,4.971900939941406
240,0,5,17,-1,6.32921838760376,13.571433067321777
241,0,7,14,-1,7.6767449378967285,6.158395290374756
242,1,5,16,-1,8.119220733642578,11.23997974395752
243,0,5,13,-1,7.251877784729004,13.857420921325684
244,0,5,13,-1,5.714599609375,8.513136863708496
245,0,6,16,-1,8.032289505004883,17.46945571899414
246,2,4,14,-1,5.835693836212158,9.039813041687012
247,0,5,17,-1,8.464290618896484,6.066832542419434
248,1,6,15,-1,4.715182304382324,9.348834991455078
249,0,5,18,-1,6.707018852233887,6.929317474365234
250,1,7,13,-1,5.811107635498047,6.65325927734375
251,0,7,17,-1,6.6892266273498535,6.37697172164917
252,0,4,12,-1,6.600238800048828,13.348957061767578
253,4,6,11,-1,5.791005611419678,3.113718748092651
254,2,5,8,-1,7.781290054321289,17.346681594848633
255,0,7,8,-1,6.118370532989502,11.612898826599121
256,0,6,10,-1,5.911011219024658,12.7728271484375
257,0,8,9,-1,7.080585956573486,4.497940540313721
258,0,6,13,-1,6.62114143371582,5.506558895111084
259,1,5,10,-1,8.92692756652832,16.60508155822754
260,0,4,8,-1,6.642612457275391,13.002091407775879
261,0,5,11,-1,7.043105602264404,3.700767993927002
262,1,4,10,-1,5.274730205535889,3.285622835159301
263,0,5,9,-1,6.132124423980713,6.142632484436035
264,0,5,10,-1,7.269376754760742,16.27390480041504
265,0,5,7,-1,5.852317810058594,6.121289253234863
266,0,8,12,-1,6.948852062225342,7.748740196228027
267,0,7,10,-1,7.998631000518799,12.868739128112793
268,0,4,14,-1,7.068822860717773,14.971521377563477
269,1,4,11,-1,6.559202671051025,6.109659671783447
270,0,5,10,-1,8.591912269592285,13.246557235717773
271,4,4,8,-1,4.598801136016846,12.591123580932617
272,0,4,9,-1,7.915892601013184,13.263298034667969
273,0,7,12,-1,6.36232852935791,10.296756744384766
274,0,6,7,-1,6.396860599517822,6.809389114379883
275,5,4,11,-1,7.443256855010986,14.487737655639648
276,0,6,12,-1,7.135949611663818,7.4011359214782715
277,0,5,11,-1,6.721705436706543,7.382041454315185
278,5,4,8,-1,4.791414737701416,6.373137474060059
279,0,7,9,-1,6.260338306427002,5.073489665985107
280,3,6,13,-1,7.8544864654541025,12.391761779785156
281,1,4,9,-1,7.222063064575195,4.244107246398926
282,0,6,12,-1,6.673480033874512,6.470851421356201
283,2,4,9,-1,6.170574188232422,13.425189971923828
284,0,4,12,-1,5.480309009552002,4.835080146789551
285,6,4,11,-1,6.576963901519775,4.964572906494141
286,0,5,11,-1,7.33457612991333,7.963636875152588
287,0,4,8,-1,7.6054534912109375,6.44736385345459
288,3,7,7,-1,5.521082401275635,5.289906501770019
289,0,5,11,-1,6.916164875030518,5.793659687042236
290,0,7,9,-1,6.642320156097412,7.5093464851379395
291,0,4,11,-1,6.598829746246338,17.484420776367188
292,0,4,9,-1,6.233141422271728,9.35960578918457
293,0,5,11,-1,8.844359397888184,8.534090042114258
294,0,6,11,-1,7.084614276885986,14.851279258728027
295,0,5,9,-1,8.994074821472168,17.284122467041016
296,0,6,10,-1,5.937788009643555,5.3942694664001465
297,0,8,10,-1,7.236597061157227,5.438930988311768
298,0,4,11,-1,8.6469087600708,9.5131254196167
299,0,7,13,-1,6.792107105255127,12.550289154052734
