,Collision,Sick,reachedGoal,Time,ShortestDistanceAverage,ShortestDistanceMedian
140,0,4,4,-1,8.190199851989746,4.439961910247803
141,0,4,6,-1,7.60517692565918,14.891680717468262
142,0,4,5,-1,7.060673236846924,4.921505928039551
143,0,5,6,-1,6.291036605834961,8.852874755859375
144,0,4,7,-1,8.90822219848633,21.798044204711914
145,0,4,4,-1,8.345093727111816,5.4747633934021
146,0,4,2,-1,9.701871871948242,5.247955322265625
147,0,4,6,-1,9.67577075958252,21.070331573486328
148,0,4,3,-1,10.21636962890625,9.81190013885498
149,0,4,6,-1,9.18030071258545,19.034019470214844
150,0,6,5,-1,6.828057765960693,10.946029663085938
151,0,4,7,-1,7.580239772796631,16.020923614501953
152,0,4,3,-1,7.263833045959473,7.113967418670654
153,0,5,4,-1,8.31047248840332,9.670243263244629
154,0,4,4,-1,8.039895057678223,8.169499397277832
155,0,4,4,-1,9.555574417114258,17.64585304260254
156,0,4,4,-1,8.737184524536133,16.549386978149414
157,0,4,3,-1,5.357586860656738,12.411850929260254
158,3,4,2,-1,7.4651899337768555,8.538968086242676
159,3,8,6,-1,10.118060111999512,22.860363006591797
160,0,5,4,-1,8.345414161682129,15.13226318359375
161,0,4,4,-1,10.414201736450195,12.96570873260498
162,0,6,6,-1,7.83807897567749,13.365975379943848
163,0,5,5,-1,9.126776695251465,15.410722732543945
164,0,4,3,-1,9.159424781799316,9.277488708496094
165,0,5,5,-1,6.927403926849365,9.393719673156738
166,0,4,5,-1,7.4542179107666025,7.797994136810303
167,0,5,3,-1,9.536274909973145,11.896512985229492
168,0,4,8,-1,7.977226257324219,7.327029228210449
169,0,4,2,-1,9.603367805480957,10.772287368774414
170,0,5,5,-1,9.0714693069458,5.001008033752441
171,0,4,3,-1,6.98087215423584,9.723873138427734
172,0,4,3,-1,8.18659782409668,15.492472648620605
173,0,4,3,-1,7.5736541748046875,14.369563102722168
174,0,4,3,-1,7.893068313598633,10.0523681640625
175,0,4,3,-1,7.306154727935791,17.558998107910156
176,0,4,5,-1,8.181096076965332,6.753734588623047
177,0,5,4,-1,7.735922336578369,6.916402339935303
178,0,5,4,-1,7.557933807373047,18.102020263671875
179,0,4,5,-1,8.328707695007324,9.00744342803955
180,0,6,4,-1,7.877431869506836,11.40390396118164
181,0,4,4,-1,7.378989696502685,6.133013725280762
182,0,4,2,-1,9.629247665405273,21.792001724243164
183,0,6,2,-1,8.070039749145508,15.395631790161133
184,0,5,7,-1,7.190374851226807,5.483292102813721
185,0,4,4,-1,9.20897388458252,13.68051815032959
186,0,4,4,-1,7.018828392028809,5.755044460296631
187,3,5,4,-1,10.0195894241333,11.217896461486816
188,0,5,5,-1,8.863518714904785,18.469160079956055
189,0,4,4,-1,7.110900402069092,13.443599700927734
190,0,4,4,-1,8.893991470336914,20.033395767211914
191,0,4,4,-1,7.4315290451049805,15.867498397827148
192,0,4,4,-1,6.49810791015625,3.381738662719726
193,0,5,3,-1,7.163294315338135,5.9251885414123535
194,0,4,6,-1,8.046928405761719,13.887962341308594
195,0,4,4,-1,10.437767028808594,12.604025840759277
196,0,4,6,-1,8.122742652893066,6.329956531524658
197,0,6,5,-1,10.17955493927002,14.15603256225586
198,0,5,4,-1,8.369384765625,8.294327735900879
199,0,5,5,-1,7.363287925720215,10.335816383361816
200,0,4,6,-1,7.207998275756836,13.246647834777832
201,0,5,4,-1,6.21579122543335,6.1239399909973145
202,0,5,5,-1,7.31298828125,6.21400260925293
203,0,4,4,-1,7.682584285736084,8.327080726623535
204,0,4,3,-1,7.903522491455078,6.573585033416748
205,0,4,5,-1,8.020954132080078,8.077698707580566
206,0,4,8,-1,7.89406156539917,15.96873664855957
207,3,4,4,-1,7.230905532836914,7.393157958984375
208,0,4,5,-1,8.574509620666504,9.18369197845459
209,0,4,8,-1,8.578330039978027,8.349472999572754
210,0,5,2,-1,9.839786529541016,23.49872589111328
211,0,4,4,-1,7.116090774536133,5.891908168792725
212,0,6,3,-1,8.361153602600098,7.578924655914307
213,0,4,7,-1,7.58223295211792,6.423953533172607
214,1,4,4,-1,10.131224632263184,16.98833465576172
215,0,4,6,-1,7.8280863761901855,6.144340515136719
216,0,7,3,-1,8.148001670837402,7.646482467651367
217,0,6,3,-1,9.381409645080566,22.258638381958008
218,0,4,4,-1,7.904693126678467,6.216643333435059
219,0,4,4,-1,9.335948944091797,9.748530387878418
220,0,4,6,-1,9.848237037658691,10.732243537902832
221,0,5,6,-1,7.605442523956299,6.342866897583008
222,0,4,2,-1,7.128148078918457,15.116446495056152
223,0,4,1,-1,7.18651008605957,9.242279052734375
224,0,5,2,-1,9.704937934875488,6.082498550415039
225,0,4,3,-1,8.143487930297852,14.042007446289062
226,0,4,3,-1,7.913222312927246,7.414337635040283
227,0,4,2,-1,9.338484764099121,18.007150650024414
228,0,4,2,-1,8.081245422363281,6.283346652984619
229,3,4,3,-1,10.307894706726074,4.877926349639893
230,0,4,3,-1,7.5861945152282715,7.572463512420654
231,0,5,4,-1,7.065196514129639,12.402750015258789
232,0,4,4,-1,8.314909934997559,17.95108413696289
233,0,4,4,-1,7.567615509033203,15.621113777160645
234,0,4,1,-1,6.485597610473633,4.972142219543457
235,0,4,1,-1,8.015417098999023,8.74833869934082
236,0,4,2,-1,7.902143478393555,16.43155288696289
237,0,5,3,-1,6.546664714813232,5.183012008666992
238,0,4,3,-1,6.994080543518066,6.343080520629883
239,0,4,4,-1,7.098532199859619,12.344200134277344
240,0,4,1,-1,5.818447113037109,6.585810661315918
241,0,4,4,-1,9.17414665222168,8.782035827636719
242,0,4,3,-1,7.00351095199585,11.894481658935547
243,0,5,6,-1,7.574434757232666,14.961849212646484
244,0,5,2,-1,6.947597503662109,13.12411117553711
245,0,4,3,-1,7.8845157623291025,7.869929313659668
246,0,5,1,-1,8.364995002746582,14.136777877807617
247,0,4,3,-1,8.452898979187012,14.358705520629883
248,0,4,3,-1,9.937917709350586,11.244823455810547
249,0,4,2,-1,8.31747055053711,13.507819175720215
250,0,5,3,-1,8.674690246582031,8.858223915100098
251,0,5,2,-1,8.244607925415039,19.074459075927734
252,0,5,1,-1,8.134245872497559,16.051624298095703
253,0,5,2,-1,9.862398147583008,7.625186920166016
254,0,4,0,-1,7.007069110870361,12.77409839630127
255,0,4,1,-1,6.707158088684082,12.218622207641602
256,0,4,0,-1,6.737196445465088,12.319469451904297
257,0,4,0,-1,8.611008644104004,9.930259704589844
258,0,4,0,-1,8.142197608947754,8.265869140625
259,0,6,0,-1,8.262348175048828,10.953459739685059
260,0,4,0,-1,8.496566772460938,18.07558822631836
261,0,5,0,-1,7.75180721282959,8.173242568969727
262,0,4,1,-1,9.550450325012207,10.75859546661377
263,0,4,0,-1,6.999134540557861,5.994445323944092
264,0,6,1,-1,9.163454055786133,16.909414291381836
265,0,5,1,-1,6.6656174659729,7.564980983734131
266,0,4,1,-1,9.397507667541504,18.25965690612793
267,0,4,0,-1,8.370061874389648,6.433432579040527
268,0,4,1,-1,8.320313453674316,15.096924781799316
269,0,4,1,-1,8.944098472595215,19.464244842529297
270,0,4,1,-1,7.53831672668457,16.226299285888672
271,0,4,2,-1,8.185785293579102,17.021047592163086
272,0,4,0,-1,8.930693626403809,8.229857444763184
273,0,4,1,-1,8.999748229980469,16.339374542236328
274,0,4,1,-1,6.753683567047119,5.529108047485352
275,0,4,0,-1,8.525355339050293,11.779251098632812
276,0,4,1,-1,7.174234390258789,11.302314758300781
277,0,4,1,-1,8.291624069213867,14.193673133850098
278,0,4,2,-1,8.181371688842773,9.265380859375
279,0,5,0,-1,7.61273717880249,8.216331481933594
280,0,5,1,-1,8.295401573181152,18.43929100036621
281,0,4,0,-1,9.342389106750488,10.729187965393066
282,0,4,1,-1,9.166180610656738,21.900806427001953
283,0,4,1,-1,7.839759349822998,6.272590637207031
284,0,4,1,-1,7.577612400054932,5.850256443023682
285,0,5,1,-1,7.243834972381592,6.2012739181518555
286,0,4,1,-1,8.061065673828125,14.862733840942383
287,0,6,1,-1,6.657276630401611,4.401569366455078
288,0,4,1,-1,6.584389686584473,5.905291557312012
289,0,4,0,-1,6.823156356811523,6.341683864593506
290,0,5,1,-1,7.196313858032227,12.91495132446289
291,0,4,0,-1,6.862831115722656,12.769582748413086
292,0,4,0,-1,7.646605014801025,18.91538429260254
293,0,4,1,-1,6.431382656097412,6.26779317855835
294,0,4,0,-1,7.405124187469482,6.9862589836120605
295,0,4,1,-1,6.139006614685059,11.245759010314941
296,0,4,0,-1,7.285131454467773,6.550351142883301
297,0,5,1,-1,7.249391078948975,8.151744842529297
298,0,4,1,-1,6.661954879760742,5.543944835662842
299,0,4,0,-1,9.342687606811523,16.797313690185547
